board_id,clicks,date,datetime
63326549c7914654afd0563f89a63cf9,0,2017-06-11 03:06:00,1497117960.0
0324115e333b49888f2b24f76a1b07ce,0,2017-06-11 06:55:00,1497131700.0
702275a233a94822951625cefbe81e93,0,2017-06-11 19:12:00,1497175920.0
cfb2fa1a32fb41a59fa712af0e65d1f7,0,2017-06-13 07:25:00,1497306300.0
93d815b869b54884a962550acfb3e80f,0,2017-06-15 14:17:00,1497503820.0
cd4c52352f1d43ae8c49d02040d5a9ee,0,2017-06-25 20:59:00,1498391940.0
cd4c52352f1d43ae8c49d02040d5a9ee,939,2017-06-25 22:00:18,1498395618.0
cd4c52352f1d43ae8c49d02040d5a9ee,1413,2017-06-25 23:00:24,1498399224.0
cd4c52352f1d43ae8c49d02040d5a9ee,1772,2017-06-26 00:00:22,1498402822.0
cd4c52352f1d43ae8c49d02040d5a9ee,1953,2017-06-26 01:00:23,1498406423.0
cd4c52352f1d43ae8c49d02040d5a9ee,2043,2017-06-26 02:00:25,1498410025.0
cd4c52352f1d43ae8c49d02040d5a9ee,2082,2017-06-26 03:00:25,1498413625.0
cd4c52352f1d43ae8c49d02040d5a9ee,2115,2017-06-26 04:00:24,1498417224.0
cd4c52352f1d43ae8c49d02040d5a9ee,2134,2017-06-26 05:00:24,1498420824.0
cd4c52352f1d43ae8c49d02040d5a9ee,2152,2017-06-26 06:00:25,1498424425.0
cd4c52352f1d43ae8c49d02040d5a9ee,2197,2017-06-26 07:00:25,1498428025.0
cd4c52352f1d43ae8c49d02040d5a9ee,2286,2017-06-26 08:00:37,1498431637.0
cd4c52352f1d43ae8c49d02040d5a9ee,2365,2017-06-26 09:00:25,1498435225.0
cd4c52352f1d43ae8c49d02040d5a9ee,2471,2017-06-26 10:00:35,1498438835.0
cd4c52352f1d43ae8c49d02040d5a9ee,2534,2017-06-26 11:00:29,1498442429.0
cd4c52352f1d43ae8c49d02040d5a9ee,2563,2017-06-26 12:00:40,1498446040.0
cd4c52352f1d43ae8c49d02040d5a9ee,2595,2017-06-26 13:00:33,1498449633.0
cd4c52352f1d43ae8c49d02040d5a9ee,2628,2017-06-26 14:00:42,1498453242.0
cd4c52352f1d43ae8c49d02040d5a9ee,2653,2017-06-26 15:00:35,1498456835.0
cd4c52352f1d43ae8c49d02040d5a9ee,2667,2017-06-26 16:00:47,1498460447.0
cd4c52352f1d43ae8c49d02040d5a9ee,2687,2017-06-26 17:00:38,1498464038.0
cd4c52352f1d43ae8c49d02040d5a9ee,2706,2017-06-26 18:00:52,1498467652.0
cd4c52352f1d43ae8c49d02040d5a9ee,2722,2017-06-26 19:00:41,1498471241.0
cd4c52352f1d43ae8c49d02040d5a9ee,2729,2017-06-26 20:00:53,1498474853.0
cd4c52352f1d43ae8c49d02040d5a9ee,2744,2017-06-26 21:00:43,1498478443.0
cd4c52352f1d43ae8c49d02040d5a9ee,2761,2017-06-26 22:00:45,1498482045.0
cd4c52352f1d43ae8c49d02040d5a9ee,2777,2017-06-26 23:00:59,1498485659.0
c7388cf11b5b4e7cbb14445837075f77,0,2017-06-29 15:26:00,1498717560.0
c7388cf11b5b4e7cbb14445837075f77,1135,2017-06-29 17:00:24,1498723224.0
c7388cf11b5b4e7cbb14445837075f77,1460,2017-06-29 18:00:31,1498726831.0
b501df94436d47ea86efabd3a13cc914,0,2017-06-29 18:34:00,1498728840.0
c7388cf11b5b4e7cbb14445837075f77,1679,2017-06-29 19:00:28,1498730428.0
b501df94436d47ea86efabd3a13cc914,923,2017-06-29 20:00:27,1498734027.0
c7388cf11b5b4e7cbb14445837075f77,1838,2017-06-29 20:00:38,1498734038.0
b501df94436d47ea86efabd3a13cc914,1328,2017-06-29 21:00:26,1498737626.0
c7388cf11b5b4e7cbb14445837075f77,1967,2017-06-29 21:00:34,1498737634.0
b501df94436d47ea86efabd3a13cc914,1749,2017-06-29 22:00:28,1498741228.0
c7388cf11b5b4e7cbb14445837075f77,2139,2017-06-29 22:00:35,1498741235.0
b501df94436d47ea86efabd3a13cc914,2192,2017-06-29 23:00:37,1498744837.0
c7388cf11b5b4e7cbb14445837075f77,2306,2017-06-29 23:00:46,1498744846.0
b501df94436d47ea86efabd3a13cc914,2474,2017-06-30 00:00:33,1498748433.0
c7388cf11b5b4e7cbb14445837075f77,2410,2017-06-30 00:00:39,1498748439.0
b501df94436d47ea86efabd3a13cc914,2606,2017-06-30 01:00:34,1498752034.0
c7388cf11b5b4e7cbb14445837075f77,2470,2017-06-30 01:00:40,1498752040.0
b501df94436d47ea86efabd3a13cc914,2664,2017-06-30 02:00:34,1498755634.0
c7388cf11b5b4e7cbb14445837075f77,2507,2017-06-30 02:00:41,1498755641.0
b501df94436d47ea86efabd3a13cc914,2709,2017-06-30 03:00:35,1498759235.0
c7388cf11b5b4e7cbb14445837075f77,2525,2017-06-30 03:00:41,1498759241.0
b501df94436d47ea86efabd3a13cc914,2746,2017-06-30 04:00:35,1498762835.0
c7388cf11b5b4e7cbb14445837075f77,2542,2017-06-30 04:00:41,1498762841.0
b501df94436d47ea86efabd3a13cc914,2773,2017-06-30 05:00:36,1498766436.0
c7388cf11b5b4e7cbb14445837075f77,2558,2017-06-30 05:00:42,1498766442.0
b501df94436d47ea86efabd3a13cc914,2812,2017-06-30 06:00:36,1498770036.0
c7388cf11b5b4e7cbb14445837075f77,2573,2017-06-30 06:00:42,1498770042.0
b501df94436d47ea86efabd3a13cc914,2872,2017-06-30 07:00:35,1498773635.0
c7388cf11b5b4e7cbb14445837075f77,2596,2017-06-30 07:00:42,1498773642.0
b501df94436d47ea86efabd3a13cc914,2985,2017-06-30 08:00:49,1498777249.0
c7388cf11b5b4e7cbb14445837075f77,2627,2017-06-30 08:00:56,1498777256.0
b501df94436d47ea86efabd3a13cc914,3074,2017-06-30 09:00:48,1498780848.0
c7388cf11b5b4e7cbb14445837075f77,2663,2017-06-30 09:00:55,1498780855.0
b501df94436d47ea86efabd3a13cc914,3170,2017-06-30 10:00:48,1498784448.0
c7388cf11b5b4e7cbb14445837075f77,2699,2017-06-30 10:00:56,1498784456.0
b501df94436d47ea86efabd3a13cc914,3261,2017-06-30 11:00:42,1498788042.0
c7388cf11b5b4e7cbb14445837075f77,2742,2017-06-30 11:00:48,1498788048.0
b501df94436d47ea86efabd3a13cc914,3312,2017-06-30 12:00:54,1498791654.0
c7388cf11b5b4e7cbb14445837075f77,2766,2017-06-30 12:01:01,1498791661.0
b501df94436d47ea86efabd3a13cc914,3343,2017-06-30 13:00:47,1498795247.0
c7388cf11b5b4e7cbb14445837075f77,2784,2017-06-30 13:00:53,1498795253.0
b501df94436d47ea86efabd3a13cc914,3364,2017-06-30 14:00:58,1498798858.0
c7388cf11b5b4e7cbb14445837075f77,2799,2017-06-30 14:01:04,1498798864.0
b501df94436d47ea86efabd3a13cc914,3396,2017-06-30 15:00:50,1498802450.0
c7388cf11b5b4e7cbb14445837075f77,2813,2017-06-30 15:00:57,1498802457.0
b501df94436d47ea86efabd3a13cc914,3418,2017-06-30 16:01:02,1498806062.0
c7388cf11b5b4e7cbb14445837075f77,2819,2017-06-30 16:01:09,1498806069.0
b501df94436d47ea86efabd3a13cc914,3429,2017-06-30 17:00:54,1498809654.0
c7388cf11b5b4e7cbb14445837075f77,2825,2017-06-30 17:01:00,1498809660.0
b501df94436d47ea86efabd3a13cc914,3442,2017-06-30 18:01:07,1498813267.0
c7388cf11b5b4e7cbb14445837075f77,2834,2017-06-30 18:01:13,1498813273.0
b501df94436d47ea86efabd3a13cc914,3451,2017-06-30 19:00:58,1498816858.0
c7388cf11b5b4e7cbb14445837075f77,2839,2017-06-30 19:01:04,1498816864.0
b501df94436d47ea86efabd3a13cc914,3461,2017-06-30 20:01:10,1498820470.0
c7388cf11b5b4e7cbb14445837075f77,2841,2017-06-30 20:01:16,1498820476.0
b501df94436d47ea86efabd3a13cc914,3469,2017-06-30 21:01:00,1498824060.0
c7388cf11b5b4e7cbb14445837075f77,2847,2017-06-30 21:01:07,1498824067.0
b501df94436d47ea86efabd3a13cc914,3483,2017-06-30 22:01:02,1498827662.0
c7388cf11b5b4e7cbb14445837075f77,2855,2017-06-30 22:01:09,1498827669.0
b501df94436d47ea86efabd3a13cc914,3498,2017-06-30 23:01:14,1498831274.0
c7388cf11b5b4e7cbb14445837075f77,2862,2017-06-30 23:01:21,1498831281.0
a8b4ce27176949c2a5a242573c44e72e,0,2017-07-06 09:26:00,1499300760.0
0324115e333b49888f2b24f76a1b07ce,2444,2017-07-07 20:45:05,1499427905.0
b501df94436d47ea86efabd3a13cc914,3648,2017-07-07 20:45:29,1499427929.0
c7388cf11b5b4e7cbb14445837075f77,3006,2017-07-07 20:45:29,1499427929.0
cd4c52352f1d43ae8c49d02040d5a9ee,2937,2017-07-07 20:45:40,1499427940.0
a8b4ce27176949c2a5a242573c44e72e,1440,2017-07-07 20:52:40,1499428360.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:04:17,1499432657.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:10:15,1499433015.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:20:15,1499433615.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:30:14,1499434214.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:40:15,1499434815.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 22:50:15,1499435415.0
a8b4ce27176949c2a5a242573c44e72e,1447,2017-07-07 23:00:21,1499436021.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-07 23:10:15,1499436615.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-07 23:20:15,1499437215.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-07 23:30:32,1499437832.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-07 23:40:15,1499438415.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-07 23:50:14,1499439014.0
a8b4ce27176949c2a5a242573c44e72e,1449,2017-07-08 00:00:17,1499439617.0
