board_id,clicks,date,datetime
0429de4042a442b18faec3ffe8618f86,0,2017-06-07 16:10:00,1496819400.0
2092f75b4be640a8b44279bd7964587b,0,2017-06-07 18:03:00,1496826180.0
ba8c34dc84654bd8bc129f89bdd45328,0,2017-06-09 15:55:00,1496991300.0
5f81737cdb5543f58b860ce2203f1231,0,2017-06-12 16:47:00,1497253620.0
7e8a515e344f4703be62243188c30156,0,2017-06-14 23:57:00,1497452220.0
4e6bab5b3f5b490d916fca3e323b5e8a,0,2017-06-16 15:53:00,1497595980.0
8e8da86ea78f4eef94f3787c50c63de4,0,2017-06-16 20:35:00,1497612900.0
ba9c832cd6814f83941e545989779411,0,2017-07-06 13:18:00,1499314680.0
8e8da86ea78f4eef94f3787c50c63de4,6735,2017-07-07 20:44:59,1499427899.0
4e6bab5b3f5b490d916fca3e323b5e8a,1240,2017-07-07 20:45:00,1499427900.0
7e8a515e344f4703be62243188c30156,5369,2017-07-07 20:45:01,1499427901.0
5f81737cdb5543f58b860ce2203f1231,1546,2017-07-07 20:45:04,1499427904.0
ba8c34dc84654bd8bc129f89bdd45328,1523,2017-07-07 20:45:06,1499427906.0
0429de4042a442b18faec3ffe8618f86,2033,2017-07-07 20:45:08,1499427908.0
2092f75b4be640a8b44279bd7964587b,2829,2017-07-07 20:45:08,1499427908.0
ba9c832cd6814f83941e545989779411,2488,2017-07-07 20:52:39,1499428359.0
ba9c832cd6814f83941e545989779411,2492,2017-07-07 22:04:15,1499432655.0
ba9c832cd6814f83941e545989779411,2493,2017-07-07 22:10:13,1499433013.0
7b5cb4411cb7409b9316eb2be6073dbc,0,2017-07-07 22:12:00,1499433120.0
ba9c832cd6814f83941e545989779411,2493,2017-07-07 22:20:14,1499433614.0
7b5cb4411cb7409b9316eb2be6073dbc,127,2017-07-07 22:30:05,1499434205.0
ba9c832cd6814f83941e545989779411,2493,2017-07-07 22:30:13,1499434213.0
7b5cb4411cb7409b9316eb2be6073dbc,162,2017-07-07 22:40:05,1499434805.0
ba9c832cd6814f83941e545989779411,2493,2017-07-07 22:40:13,1499434813.0
7b5cb4411cb7409b9316eb2be6073dbc,193,2017-07-07 22:50:05,1499435405.0
ba9c832cd6814f83941e545989779411,2493,2017-07-07 22:50:14,1499435414.0
7b5cb4411cb7409b9316eb2be6073dbc,218,2017-07-07 23:00:09,1499436009.0
ba9c832cd6814f83941e545989779411,2494,2017-07-07 23:00:19,1499436019.0
7b5cb4411cb7409b9316eb2be6073dbc,232,2017-07-07 23:10:05,1499436605.0
ba9c832cd6814f83941e545989779411,2496,2017-07-07 23:10:13,1499436613.0
7b5cb4411cb7409b9316eb2be6073dbc,249,2017-07-07 23:20:06,1499437206.0
ba9c832cd6814f83941e545989779411,2498,2017-07-07 23:20:13,1499437213.0
7b5cb4411cb7409b9316eb2be6073dbc,267,2017-07-07 23:30:05,1499437805.0
ba9c832cd6814f83941e545989779411,2501,2017-07-07 23:30:29,1499437829.0
7b5cb4411cb7409b9316eb2be6073dbc,278,2017-07-07 23:40:06,1499438406.0
ba9c832cd6814f83941e545989779411,2501,2017-07-07 23:40:14,1499438414.0
7b5cb4411cb7409b9316eb2be6073dbc,288,2017-07-07 23:50:05,1499439005.0
ba9c832cd6814f83941e545989779411,2501,2017-07-07 23:50:13,1499439013.0
7b5cb4411cb7409b9316eb2be6073dbc,296,2017-07-08 00:00:08,1499439608.0
ba9c832cd6814f83941e545989779411,2501,2017-07-08 00:00:16,1499439616.0
7b5cb4411cb7409b9316eb2be6073dbc,303,2017-07-08 00:10:06,1499440206.0
ba9c832cd6814f83941e545989779411,2502,2017-07-08 00:10:13,1499440213.0
7b5cb4411cb7409b9316eb2be6073dbc,311,2017-07-08 00:20:05,1499440805.0
ba9c832cd6814f83941e545989779411,2503,2017-07-08 00:20:13,1499440813.0
7b5cb4411cb7409b9316eb2be6073dbc,320,2017-07-08 00:30:06,1499441406.0
ba9c832cd6814f83941e545989779411,2504,2017-07-08 00:30:13,1499441413.0
