scores,time_points,x,keyword
0.0,415788.35,2017-06-07 21:21:00,지구
0.0,415788.6,2017-06-07 21:36:00,지구
0.0,415788.85,2017-06-07 21:51:00,지구
0.0,415789.1,2017-06-07 22:06:00,지구
0.0,415789.35,2017-06-07 22:21:00,지구
0.0,415789.6,2017-06-07 22:36:00,지구
0.0,415789.85,2017-06-07 22:51:00,지구
0.0,415790.1,2017-06-07 23:06:00,지구
0.0,415790.35,2017-06-07 23:21:00,지구
0.0,415790.6,2017-06-07 23:36:00,지구
0.0,415790.85,2017-06-07 23:51:00,지구
0.0,415791.1,2017-06-08 00:06:00,지구
0.0,415791.35,2017-06-08 00:21:00,지구
0.0,415791.6,2017-06-08 00:36:00,지구
0.0,415791.85,2017-06-08 00:51:00,지구
0.0,415792.1,2017-06-08 01:06:00,지구
0.0,415792.35,2017-06-08 01:21:00,지구
0.0,415792.6,2017-06-08 01:36:00,지구
0.0,415792.85,2017-06-08 01:51:00,지구
0.0,415793.1,2017-06-08 02:06:00,지구
0.0,415793.35,2017-06-08 02:21:00,지구
0.0,415793.6,2017-06-08 02:36:00,지구
0.0,415793.85,2017-06-08 02:51:00,지구
0.0,415794.1,2017-06-08 03:06:00,지구
0.0,415794.35,2017-06-08 03:21:00,지구
0.0,415794.6,2017-06-08 03:36:00,지구
0.0,415794.85,2017-06-08 03:51:00,지구
0.0,415795.1,2017-06-08 04:06:00,지구
0.0,415795.35,2017-06-08 04:21:00,지구
0.0,415795.6,2017-06-08 04:36:00,지구
0.0,415795.85,2017-06-08 04:51:00,지구
0.0,415796.1,2017-06-08 05:06:00,지구
0.0,415796.35,2017-06-08 05:21:00,지구
0.0,415796.6,2017-06-08 05:36:00,지구
0.0,415796.85,2017-06-08 05:51:00,지구
0.0,415797.1,2017-06-08 06:06:00,지구
0.0,415797.35,2017-06-08 06:21:00,지구
0.0,415797.6,2017-06-08 06:36:00,지구
0.0,415797.85,2017-06-08 06:51:00,지구
0.0,415798.1,2017-06-08 07:06:00,지구
0.0,415798.35,2017-06-08 07:21:00,지구
0.0,415798.6,2017-06-08 07:36:00,지구
0.0,415798.85,2017-06-08 07:51:00,지구
0.0,415799.1,2017-06-08 08:06:00,지구
0.0,415799.35,2017-06-08 08:21:00,지구
0.0,415799.6,2017-06-08 08:36:00,지구
0.0,415799.85,2017-06-08 08:51:00,지구
0.0,415800.1,2017-06-08 09:06:00,지구
0.0,415800.35,2017-06-08 09:21:00,지구
0.0,415800.6,2017-06-08 09:36:00,지구
0.0,415800.85,2017-06-08 09:51:00,지구
0.0,415801.1,2017-06-08 10:06:00,지구
0.0,415801.35,2017-06-08 10:21:00,지구
0.0,415801.6,2017-06-08 10:36:00,지구
0.0,415801.85,2017-06-08 10:51:00,지구
0.0,415802.1,2017-06-08 11:06:00,지구
0.0,415802.35,2017-06-08 11:21:00,지구
0.0,415802.6,2017-06-08 11:36:00,지구
0.0,415802.85,2017-06-08 11:51:00,지구
0.0,415803.1,2017-06-08 12:06:00,지구
0.0,415803.35,2017-06-08 12:21:00,지구
0.0,415803.6,2017-06-08 12:36:00,지구
0.0,415803.85,2017-06-08 12:51:00,지구
0.0,415804.1,2017-06-08 13:06:00,지구
0.0,415804.35,2017-06-08 13:21:00,지구
0.0,415804.6,2017-06-08 13:36:00,지구
0.0,415804.85,2017-06-08 13:51:00,지구
0.0,415805.1,2017-06-08 14:06:00,지구
0.0,415805.35,2017-06-08 14:21:00,지구
0.0,415805.6,2017-06-08 14:36:00,지구
0.0,415805.85,2017-06-08 14:51:00,지구
0.0,415806.1,2017-06-08 15:06:00,지구
0.0,415806.35,2017-06-08 15:21:00,지구
0.0,415806.6,2017-06-08 15:36:00,지구
0.0,415806.85,2017-06-08 15:51:00,지구
0.0,415807.1,2017-06-08 16:06:00,지구
0.0,415807.35,2017-06-08 16:21:00,지구
0.0,415807.6,2017-06-08 16:36:00,지구
0.0,415807.85,2017-06-08 16:51:00,지구
0.0,415808.1,2017-06-08 17:06:00,지구
0.0,415808.35,2017-06-08 17:21:00,지구
0.0,415808.6,2017-06-08 17:36:00,지구
0.0,415808.85,2017-06-08 17:51:00,지구
0.0,415809.1,2017-06-08 18:06:00,지구
0.0,415809.35,2017-06-08 18:21:00,지구
0.0,415809.6,2017-06-08 18:36:00,지구
0.0,415809.85,2017-06-08 18:51:00,지구
0.0,415810.1,2017-06-08 19:06:00,지구
0.0,415810.35,2017-06-08 19:21:00,지구
0.0,415810.6,2017-06-08 19:36:00,지구
0.0,415810.85,2017-06-08 19:51:00,지구
0.0,415811.1,2017-06-08 20:06:00,지구
0.0,415811.35,2017-06-08 20:21:00,지구
0.0,415811.6,2017-06-08 20:36:00,지구
0.0,415811.85,2017-06-08 20:51:00,지구
0.0,415812.1,2017-06-08 21:06:00,지구
0.0,415812.35,2017-06-08 21:21:00,지구
0.0,415812.6,2017-06-08 21:36:00,지구
0.0,415812.85,2017-06-08 21:51:00,지구
0.0,415813.1,2017-06-08 22:06:00,지구
0.0,415813.35,2017-06-08 22:21:00,지구
0.0,415813.6,2017-06-08 22:36:00,지구
0.0,415813.85,2017-06-08 22:51:00,지구
0.0,415814.1,2017-06-08 23:06:00,지구
0.0,415814.35,2017-06-08 23:21:00,지구
0.0,415814.6,2017-06-08 23:36:00,지구
0.0,415814.85,2017-06-08 23:51:00,지구
0.0,415815.1,2017-06-09 00:06:00,지구
0.0,415815.35,2017-06-09 00:21:00,지구
0.0,415815.6,2017-06-09 00:36:00,지구
0.0,415815.85,2017-06-09 00:51:00,지구
0.0,415816.1,2017-06-09 01:06:00,지구
0.0,415816.35,2017-06-09 01:21:00,지구
0.0,415816.6,2017-06-09 01:36:00,지구
0.0,415816.85,2017-06-09 01:51:00,지구
0.0,415817.1,2017-06-09 02:06:00,지구
0.0,415817.35,2017-06-09 02:21:00,지구
0.0,415817.6,2017-06-09 02:36:00,지구
0.0,415817.85,2017-06-09 02:51:00,지구
0.0,415818.1,2017-06-09 03:06:00,지구
0.0,415818.35,2017-06-09 03:21:00,지구
0.0,415818.6,2017-06-09 03:36:00,지구
0.0,415818.85,2017-06-09 03:51:00,지구
0.0,415819.1,2017-06-09 04:06:00,지구
0.0,415819.35,2017-06-09 04:21:00,지구
0.0,415819.6,2017-06-09 04:36:00,지구
0.0,415819.85,2017-06-09 04:51:00,지구
0.0,415820.1,2017-06-09 05:06:00,지구
0.0,415820.35,2017-06-09 05:21:00,지구
0.0,415820.6,2017-06-09 05:36:00,지구
0.0,415820.85,2017-06-09 05:51:00,지구
0.0,415821.1,2017-06-09 06:06:00,지구
0.0,415821.35,2017-06-09 06:21:00,지구
0.0,415821.6,2017-06-09 06:36:00,지구
0.0,415821.85,2017-06-09 06:51:00,지구
0.0,415822.1,2017-06-09 07:06:00,지구
0.0,415822.35,2017-06-09 07:21:00,지구
0.0,415822.6,2017-06-09 07:36:00,지구
0.0,415822.85,2017-06-09 07:51:00,지구
0.0,415823.1,2017-06-09 08:06:00,지구
0.0,415823.35,2017-06-09 08:21:00,지구
