scores,time_points,x,keyword
0.0,415767.383333,2017-06-07 00:23:00,적립금
0.0,415767.633333,2017-06-07 00:38:00,적립금
0.0,415767.883333,2017-06-07 00:53:00,적립금
0.0,415768.133333,2017-06-07 01:08:00,적립금
0.0,415768.383333,2017-06-07 01:23:00,적립금
0.0,415768.633333,2017-06-07 01:38:00,적립금
0.0,415768.883333,2017-06-07 01:53:00,적립금
0.0,415769.133333,2017-06-07 02:08:00,적립금
0.0,415769.383333,2017-06-07 02:23:00,적립금
0.0,415769.633333,2017-06-07 02:38:00,적립금
0.0,415769.883333,2017-06-07 02:53:00,적립금
0.0,415770.133333,2017-06-07 03:08:00,적립금
0.0,415770.383333,2017-06-07 03:23:00,적립금
0.0,415770.633333,2017-06-07 03:38:00,적립금
0.0,415770.883333,2017-06-07 03:53:00,적립금
0.0,415771.133333,2017-06-07 04:08:00,적립금
0.0,415771.383333,2017-06-07 04:23:00,적립금
0.0,415771.633333,2017-06-07 04:38:00,적립금
0.0,415771.883333,2017-06-07 04:53:00,적립금
0.0,415772.133333,2017-06-07 05:08:00,적립금
0.0,415772.383333,2017-06-07 05:23:00,적립금
0.0,415772.633333,2017-06-07 05:38:00,적립금
0.0,415772.883333,2017-06-07 05:53:00,적립금
0.0,415773.133333,2017-06-07 06:08:00,적립금
0.0,415773.383333,2017-06-07 06:23:00,적립금
0.0,415773.633333,2017-06-07 06:38:00,적립금
0.0,415773.883333,2017-06-07 06:53:00,적립금
0.0,415774.133333,2017-06-07 07:08:00,적립금
0.0,415774.383333,2017-06-07 07:23:00,적립금
0.0,415774.633333,2017-06-07 07:38:00,적립금
0.0,415774.883333,2017-06-07 07:53:00,적립금
0.0,415775.133333,2017-06-07 08:08:00,적립금
0.0,415775.383333,2017-06-07 08:23:00,적립금
0.0,415775.633333,2017-06-07 08:38:00,적립금
0.0,415775.883333,2017-06-07 08:53:00,적립금
0.0,415776.133333,2017-06-07 09:08:00,적립금
0.0,415776.383333,2017-06-07 09:23:00,적립금
0.0,415776.633333,2017-06-07 09:38:00,적립금
0.0,415776.883333,2017-06-07 09:53:00,적립금
0.0,415777.133333,2017-06-07 10:08:00,적립금
0.0,415777.383333,2017-06-07 10:23:00,적립금
0.0,415777.633333,2017-06-07 10:38:00,적립금
0.0,415777.883333,2017-06-07 10:53:00,적립금
0.0,415778.133333,2017-06-07 11:08:00,적립금
0.0,415778.383333,2017-06-07 11:23:00,적립금
0.0,415778.633333,2017-06-07 11:38:00,적립금
0.0,415778.883333,2017-06-07 11:53:00,적립금
0.0,415779.133333,2017-06-07 12:08:00,적립금
0.0,415779.383333,2017-06-07 12:23:00,적립금
0.0,415779.633333,2017-06-07 12:38:00,적립금
0.0,415779.883333,2017-06-07 12:53:00,적립금
0.0,415780.133333,2017-06-07 13:08:00,적립금
0.0,415780.383333,2017-06-07 13:23:00,적립금
0.0,415780.633333,2017-06-07 13:38:00,적립금
0.0,415780.883333,2017-06-07 13:53:00,적립금
0.0,415781.133333,2017-06-07 14:08:00,적립금
0.0,415781.383333,2017-06-07 14:23:00,적립금
0.0,415781.633333,2017-06-07 14:38:00,적립금
0.0,415781.883333,2017-06-07 14:53:00,적립금
0.0,415782.133333,2017-06-07 15:08:00,적립금
0.0,415782.383333,2017-06-07 15:23:00,적립금
0.0,415782.633333,2017-06-07 15:38:00,적립금
0.0,415782.883333,2017-06-07 15:53:00,적립금
0.0,415783.133333,2017-06-07 16:08:00,적립금
0.0,415783.383333,2017-06-07 16:23:00,적립금
0.0,415783.633333,2017-06-07 16:38:00,적립금
0.0,415783.883333,2017-06-07 16:53:00,적립금
0.0,415784.133333,2017-06-07 17:08:00,적립금
0.0,415784.383333,2017-06-07 17:23:00,적립금
0.0,415784.633333,2017-06-07 17:38:00,적립금
0.0,415784.883333,2017-06-07 17:53:00,적립금
0.0,415785.133333,2017-06-07 18:08:00,적립금
0.0,415785.383333,2017-06-07 18:23:00,적립금
0.0,415785.633333,2017-06-07 18:38:00,적립금
0.0,415785.883333,2017-06-07 18:53:00,적립금
0.0,415786.133333,2017-06-07 19:08:00,적립금
0.0,415786.383333,2017-06-07 19:23:00,적립금
0.0,415786.633333,2017-06-07 19:38:00,적립금
0.0,415786.883333,2017-06-07 19:53:00,적립금
0.0,415787.133333,2017-06-07 20:08:00,적립금
0.0,415787.383333,2017-06-07 20:23:00,적립금
0.0,415787.633333,2017-06-07 20:38:00,적립금
0.0,415787.883333,2017-06-07 20:53:00,적립금
0.0,415788.133333,2017-06-07 21:08:00,적립금
0.0,415788.383333,2017-06-07 21:23:00,적립금
0.0,415788.633333,2017-06-07 21:38:00,적립금
0.0,415788.883333,2017-06-07 21:53:00,적립금
0.0,415789.133333,2017-06-07 22:08:00,적립금
0.0,415789.383333,2017-06-07 22:23:00,적립금
0.0,415789.633333,2017-06-07 22:38:00,적립금
0.0,415789.883333,2017-06-07 22:53:00,적립금
0.0,415790.133333,2017-06-07 23:08:00,적립금
0.0,415790.383333,2017-06-07 23:23:00,적립금
0.0,415790.633333,2017-06-07 23:38:00,적립금
0.0,415790.883333,2017-06-07 23:53:00,적립금
0.0,415791.133333,2017-06-08 00:08:00,적립금
0.0,415791.383333,2017-06-08 00:23:00,적립금
0.0,415791.633333,2017-06-08 00:38:00,적립금
0.0,415791.883333,2017-06-08 00:53:00,적립금
0.0,415792.133333,2017-06-08 01:08:00,적립금
0.0,415792.383333,2017-06-08 01:23:00,적립금
0.0,415792.633333,2017-06-08 01:38:00,적립금
0.0,415792.883333,2017-06-08 01:53:00,적립금
0.0,415793.133333,2017-06-08 02:08:00,적립금
0.0,415793.383333,2017-06-08 02:23:00,적립금
0.0,415793.633333,2017-06-08 02:38:00,적립금
0.0,415793.883333,2017-06-08 02:53:00,적립금
0.0,415794.133333,2017-06-08 03:08:00,적립금
0.0,415794.383333,2017-06-08 03:23:00,적립금
0.0,415794.633333,2017-06-08 03:38:00,적립금
0.0,415794.883333,2017-06-08 03:53:00,적립금
0.0,415795.133333,2017-06-08 04:08:00,적립금
0.0,415795.383333,2017-06-08 04:23:00,적립금
0.0,415795.633333,2017-06-08 04:38:00,적립금
0.0,415795.883333,2017-06-08 04:53:00,적립금
0.0,415796.133333,2017-06-08 05:08:00,적립금
0.0,415796.383333,2017-06-08 05:23:00,적립금
0.0,415796.633333,2017-06-08 05:38:00,적립금
0.0,415796.883333,2017-06-08 05:53:00,적립금
0.0,415797.133333,2017-06-08 06:08:00,적립금
0.0,415797.383333,2017-06-08 06:23:00,적립금
0.0,415797.633333,2017-06-08 06:38:00,적립금
0.0,415797.883333,2017-06-08 06:53:00,적립금
0.0,415798.133333,2017-06-08 07:08:00,적립금
0.0,415798.383333,2017-06-08 07:23:00,적립금
0.0,415798.633333,2017-06-08 07:38:00,적립금
0.0,415798.883333,2017-06-08 07:53:00,적립금
0.0,415799.133333,2017-06-08 08:08:00,적립금
0.0,415799.383333,2017-06-08 08:23:00,적립금
0.0,415799.633333,2017-06-08 08:38:00,적립금
0.0,415799.883333,2017-06-08 08:53:00,적립금
0.0,415800.133333,2017-06-08 09:08:00,적립금
0.0,415800.383333,2017-06-08 09:23:00,적립금
0.0,415800.633333,2017-06-08 09:38:00,적립금
