scores,time_points,x,keyword
0.0,415767.15,2017-06-07 00:09:00,핫딜
0.0,415767.4,2017-06-07 00:24:00,핫딜
0.0,415767.65,2017-06-07 00:39:00,핫딜
0.0,415767.9,2017-06-07 00:54:00,핫딜
0.0,415768.15,2017-06-07 01:09:00,핫딜
0.0,415768.4,2017-06-07 01:24:00,핫딜
0.0,415768.65,2017-06-07 01:39:00,핫딜
0.0,415768.9,2017-06-07 01:54:00,핫딜
0.0,415769.15,2017-06-07 02:09:00,핫딜
0.0,415769.4,2017-06-07 02:24:00,핫딜
0.0,415769.65,2017-06-07 02:39:00,핫딜
0.0,415769.9,2017-06-07 02:54:00,핫딜
0.0,415770.15,2017-06-07 03:09:00,핫딜
0.0,415770.4,2017-06-07 03:24:00,핫딜
0.0,415770.65,2017-06-07 03:39:00,핫딜
0.0,415770.9,2017-06-07 03:54:00,핫딜
0.0,415771.15,2017-06-07 04:09:00,핫딜
0.0,415771.4,2017-06-07 04:24:00,핫딜
0.0,415771.65,2017-06-07 04:39:00,핫딜
0.0,415771.9,2017-06-07 04:54:00,핫딜
0.0,415772.15,2017-06-07 05:09:00,핫딜
0.0,415772.4,2017-06-07 05:24:00,핫딜
0.0,415772.65,2017-06-07 05:39:00,핫딜
0.0,415772.9,2017-06-07 05:54:00,핫딜
0.0,415773.15,2017-06-07 06:09:00,핫딜
0.0,415773.4,2017-06-07 06:24:00,핫딜
0.0,415773.65,2017-06-07 06:39:00,핫딜
0.0,415773.9,2017-06-07 06:54:00,핫딜
0.0,415774.15,2017-06-07 07:09:00,핫딜
0.0,415774.4,2017-06-07 07:24:00,핫딜
0.0,415774.65,2017-06-07 07:39:00,핫딜
0.0,415774.9,2017-06-07 07:54:00,핫딜
0.0,415775.15,2017-06-07 08:09:00,핫딜
0.0,415775.4,2017-06-07 08:24:00,핫딜
0.0,415775.65,2017-06-07 08:39:00,핫딜
0.0,415775.9,2017-06-07 08:54:00,핫딜
0.0,415776.15,2017-06-07 09:09:00,핫딜
0.0,415776.4,2017-06-07 09:24:00,핫딜
0.0,415776.65,2017-06-07 09:39:00,핫딜
0.0,415776.9,2017-06-07 09:54:00,핫딜
0.0,415777.15,2017-06-07 10:09:00,핫딜
0.0,415777.4,2017-06-07 10:24:00,핫딜
0.0,415777.65,2017-06-07 10:39:00,핫딜
0.0,415777.9,2017-06-07 10:54:00,핫딜
0.0,415778.15,2017-06-07 11:09:00,핫딜
0.0,415778.4,2017-06-07 11:24:00,핫딜
0.0,415778.65,2017-06-07 11:39:00,핫딜
0.0,415778.9,2017-06-07 11:54:00,핫딜
